X,Y,ObjectId,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude
-88.948067,39.840412,458,Sam's Market,682 E Wood St,,Decatur,IL,62523,1153,MACON,-88.948067,39.840412
-81.110634,36.500454,459,Guadalajara Tienda Mexicana,665 S Main St,Ste 125,Sparta,NC,28675,9618,ALLEGHANY,-81.110634,36.500454
-83.608658,42.510147,460,New Hudson Family Pharmacy,56270 Grand River Ave,,New Hudson,MI,48165,9315,OAKLAND,-83.608658,42.510147
-85.252647,34.99136,461,Famous Market,1301 Greenslake Rd,,Chattanooga,TN,37412,2221,HAMILTON,-85.252647,34.99136
-81.36013,28.553093,462,7-Eleven 36012B,1600 E Colonial Dr,,Orlando,FL,32803,4804,ORANGE,-81.36013,28.553093
-97.264603,35.435261,463,Choctaw Express Stop,15050 SE 29th St,,Choctaw,OK,73020,6508,OKLAHOMA,-97.264603,35.435261
-76.600342,39.307518,464,Family Dollar 12542,1521 Harford Ave,,Baltimore,MD,21202,5705,BALTIMORE CITY,-76.600342,39.307518
-96.098701,41.24855,465,Shahen Supermarket,1111 S 119th St,,Omaha,NE,68144,1601,DOUGLAS,-96.098701,41.24855
-121.38602,38.607697,466,Costco Wholesale 893,3360 El Camino Ave,,Sacramento,CA,95821,6308,SACRAMENTO,-121.38602,38.607697
-82.293633,27.934389,467,Al Madina Grocery,662 Oakfield Dr,,Brandon,FL,33511,5715,HILLSBOROUGH,-82.293633,27.934389
-83.103249,34.422985,468,Shell Food Mart,11781 Augusta Rd,,Lavonia,GA,30553,1212,FRANKLIN,-83.103249,34.422985
-71.463013,42.983315,469,Himalayas General Store,359 Elm St,,Manchester,NH,3101,2708,HILLSBOROUGH,-71.463013,42.983315
-107.75628,32.269073,470,EL REY MEAT MARKET,108 N Platinum Ave,,Deming,NM,88030,3743,LUNA,-107.75628,32.269073
-85.981781,43.467319,471,Meijer Gas Station 310,7273 W 48th St,,Fremont,MI,49412,8542,NEWAYGO,-85.981781,43.467319
-88.810341,33.408882,472,Dollar General 21377,1818 S Montgomery St,,Starkville,MS,39759,9601,OKTIBBEHA,-88.810341,33.408882
-83.283829,36.24839,473,Rite Quick,2564 Buffalo Trl,,Morristown,TN,37814,5905,HAMBLEN,-83.283829,36.24839
-84.043304,42.147682,474,Acorn Farmers' Market,327 W Main St,,Manchester,MI,48158,8667,WASHTENAW,-84.043304,42.147682
-83.313248,42.67868,475,Waltons Fresh Fish Seafood & Chicken Llc,343 W Walton Blvd,,Pontiac,MI,48340,1058,OAKLAND,-83.313248,42.67868
-83.063904,42.668449,476,"23 Shelby Amoco, Inc.",4840 23 Mile Rd,,Shelby Township,MI,48316,4022,MACOMB,-83.063904,42.668449
-83.399429,41.944897,477,Meijer Gas Station 67,1700 N Telegraph Rd,,Monroe,MI,48162,9291,MONROE,-83.399429,41.944897
-83.410378,41.931549,478,Monroe Bp,643 N Telegraph Rd,,Monroe,MI,48162,5130,MONROE,-83.410378,41.931549
-85.641327,44.743305,479,Meijer Gas Station 33,3965 US 31 S,,Traverse City,MI,49684,4446,GRAND TRAVERSE,-85.641327,44.743305
-84.54818,33.933556,480,Chevron Food Mart,800 S Cobb Dr SE,,Marietta,GA,30060,3117,COBB,-84.54818,33.933556
-104.82282,38.830391,481,Colorado Farm And Art Market,215 S Tejon St,,Colorado Springs,CO,80903,2283,EL PASO,-104.82282,38.830391
-73.795517,40.688488,482,Fahmida Market Inc,11102 Sutphin Blvd,,Jamaica,NY,11435,5838,QUEENS,-73.795517,40.688488
-75.158257,39.922371,483,Nusan Tara Ina,2115 S 7th St,,Philadelphia,PA,19148,3205,PHILADELPHIA,-75.158257,39.922371
-88.708908,41.983559,484,Meijer Gas Station 313,601 S Peace Rd,,Sycamore,IL,60178,1642,DE KALB,-88.708908,41.983559
-78.392212,40.517117,485,Fefi's,604 7th St,,Altoona,PA,16602,2629,BLAIR,-78.392212,40.517117
-118.6059,34.18084,486,United Pacific 0223,6061 Topanga Canyon Blvd,,Woodland Hills,CA,91367,3626,LOS ANGELES,-118.6059,34.18084
-93.722122,36.455124,487,Dollar General 22152,2 Forest Park Dr,,Holiday Island,AR,72631,9229,CARROLL,-93.722122,36.455124
-80.061142,40.491482,488,Pit Stop Express,4501 Ohio River Blvd,,Pittsburgh,PA,15202,3419,ALLEGHENY,-80.061142,40.491482
-90.147606,32.385513,489,Deep Llc,598 E Beasley Rd,,Jackson,MS,39206,3043,HINDS,-90.147606,32.385513
-83.588341,41.544006,490,Meijer Gas Station 211,10075 Olde US 20,,Rossford,OH,43460,1729,WOOD,-83.588341,41.544006
-73.948837,40.828827,491,Mini Star Convenience Corp,3611 Broadway,,New York,NY,10031,3220,NEW YORK,-73.948837,40.828827
-85.40564,44.281395,492,Meijer Gas Station 171,8551 East 34 Road,,Cadillac,MI,49601,,WEXFORD,-85.40564,44.281395
-75.654938,41.462402,493,Ocean State Job Lot 602,401 Scranton Carbondale Hwy,,Scranton,PA,18508,1115,LACKAWANNA,-75.654938,41.462402
-82.13723,28.617579,494,Dollar General 20908,2080 CR 654a,,Bushnell,FL,33513,8340,SUMTER,-82.13723,28.617579
-97.793953,26.481775,495,La Gaviota,1005 W Hidalgo Ave,,Raymondville,TX,78580,3802,WILLACY,-97.793953,26.481775
-73.663063,40.588371,496,Los Latinos,24 E Park Ave,,Long Beach,NY,11561,3542,NASSAU,-73.663063,40.588371
-86.538261,39.135735,497,Rogers & Country Club Inc-On The Way-Phillips 66,2801 S Rogers St,,Bloomington,IN,47403,4343,MONROE,-86.538261,39.135735
-72.288223,41.897263,498,Willington Mobil,470 River Rd,,Willington,CT,6279,1310,TOLLAND,-72.288223,41.897263
-84.831093,33.899883,499,Dallas Food Mart,758 Villa Rica Hwy,,Dallas,GA,30157,7051,PAULDING,-84.831093,33.899883
-73.874657,40.657612,500,Family Dollar 13002,12430 Flatlands Ave,,Brooklyn,NY,11239,5828,KINGS,-73.874657,40.657612
-98.329887,26.230547,501,Tortilleria Carmelita,604 W Griffin Pkwy,Ste 1,Mission,TX,78572,2308,HIDALGO,-98.329887,26.230547
-83.125801,39.941082,502,Speedy Mart,4736 Sullivant Ave,,Columbus,OH,43228,1977,FRANKLIN,-83.125801,39.941082
-121.26453,37.975235,503,Stockton Mobil 3 2,2358 Waterloo Rd,,Stockton,CA,95205,2953,SAN JOAQUIN,-121.26453,37.975235
-117.9415,33.821194,504,Discount Liquor Market 1,807 S Euclid St,,Anaheim,CA,92802,1520,ORANGE,-117.9415,33.821194
-118.30669,34.057621,505,Oxford Mini Mart,3502 W 8th St,,Los Angeles,CA,90005,2902,LOS ANGELES,-118.30669,34.057621
-90.21907,38.77047,506,DOLLARTREE 8336,1467 Dunn Rd,,Saint Louis,MO,63138,2039,ST LOUIS,-90.21907,38.77047
-79.89325,40.446556,507,Sunoco,7701 Penn Ave,,Pittsburgh,PA,15221,2115,ALLEGHENY,-79.89325,40.446556
-81.272614,28.788309,508,Sammy's Food Mart,2425 S French Ave,,Sanford,FL,32771,4275,SEMINOLE,-81.272614,28.788309
-85.834465,38.160358,509,Flintlock Quick Stop LLC,4129 Flintlock Dr,,Louisville,KY,40216,1595,JEFFERSON,-85.834465,38.160358
-106.57793,35.06525,510,Demecia Enterprise Corporation,901 San Pedro Dr SE,,Albuquerque,NM,87108,4802,BERNALILLO,-106.57793,35.06525
-97.972,26.35676,511,El Queek Queek Corral ,24058 Fm 88,,Edcouch,TX,78538,75,HIDALGO,-97.972,26.35676
-93.263046,45.010139,512,Sunny's Market and Deli,2207 University Ave NE,,Minneapolis,MN,55418,3454,HENNEPIN,-93.263046,45.010139
-77.717682,39.642513,513,Save & Go 1,47 E Franklin St,,Hagerstown,MD,21740,4914,WASHINGTON,-77.717682,39.642513
-83.056793,36.776436,514,Farmfield Foods,8637 US Hwy 421,,Pennington Gap,VA,24277,,LEE,-83.056793,36.776436
-86.124649,36.099125,515,Daniel Discount Tobacco,9464 Sparta Pike,,Watertown,TN,37184,1428,WILSON,-86.124649,36.099125
-73.902008,40.878464,516,Keilly Deli Grocery Corp,3118 Bailey Ave,AKA:  3114 Bailey Ave,Bronx,NY,10463,5704,BRONX,-73.902008,40.878464
-89.959511,30.020746,517,Chef Discount Market,10833 Chef Menteur Hwy,,New Orleans,LA,70127,4223,ORLEANS,-89.959511,30.020746
-77.450241,37.601387,518,301 Market And Deli 1,4924 Chamberlayne Ave,,Richmond,VA,23227,3420,HENRICO,-77.450241,37.601387
-85.723976,43.018505,519,Meijer Gas Station 615,2988 Walker Ave NW,,Grand Rapids,MI,49544,9424,KENT,-85.723976,43.018505
-97.046898,36.680447,520,Triple T #1 Osage,3150 E Highway 60,,Ponca City,OK,74604,5403,KAY,-97.046898,36.680447
-122.69936,38.434052,521,7 Eleven 14125a 14125A,1401 Maple Ave,,Santa Rosa,CA,95404,5242,SONOMA,-122.69936,38.434052
-73.996346,40.841282,522,7-Eleven Store 40084A,54 Abbott Ave,,Palisades Park,NJ,7650,1402,BERGEN,-73.996346,40.841282
-93.697121,31.782103,523,Converse Meats Llc,311 W Port Arthur Ave,,Converse,LA,71419,3505,SABINE,-93.697121,31.782103
-82.925888,40.147957,524,Meijer Gas Station 181,50 Polaris Pkwy,,Westerville,OH,43082,8007,DELAWARE,-82.925888,40.147957
-83.767265,42.242382,525,Meijer Gas Station 64,3145 Ann Arbor Saline Rd,,Ann Arbor,MI,48103,9742,WASHTENAW,-83.767265,42.242382
-88.335312,42.168674,526,Meijer Gas Station 206,490 S Randall Rd,,Algonquin,IL,60102,9723,MCHENRY,-88.335312,42.168674
-90.531006,43.813931,527,United Cooperative 232,1000 Walker St,,Wilton,WI,54670,7711,MONROE,-90.531006,43.813931
-117.70803,33.563858,528,Arco Laguna Niguel Center 42688,27491 La Paz Rd,,Laguna Niguel,CA,92677,3739,ORANGE,-117.70803,33.563858
-86.418854,42.082985,529,Meijer Gas Station 41,1920 Pipestone Rd,,Benton Harbor,MI,49022,2395,BERRIEN,-86.418854,42.082985
-88.633179,30.389103,530,Lucky Clover,1424 Highway 90,,Gautier,MS,39553,5458,JACKSON,-88.633179,30.389103
-83.520744,43.181404,531,Vienna Mini Mart,9515 Vienna Rd,,Otisville,MI,48463,9784,GENESEE,-83.520744,43.181404
-92.194717,34.796997,532,Paradise Food Mart LLC,4700 Highway 161,,North Little Rock,AR,72117,2738,PULASKI,-92.194717,34.796997
-92.078545,36.706638,533,4 Corners General Store,9496 State Route AD,,Pottersville,MO,65790,9636,HOWELL,-92.078545,36.706638
-80.154243,26.136652,534,Circle K 7695,901 W Sunrise Blvd,,Fort Lauderdale,FL,33311,7130,BROWARD,-80.154243,26.136652
-81.948143,34.936596,535,Ken Food Mart 1,549 John B White SR Blvd,,Spartanburg,SC,29306,4167,SPARTANBURG,-81.948143,34.936596
-123.04339,44.070354,536,DOLLARTREE 8513,1028 Harlow Rd,,Springfield,OR,97477,1141,LANE,-123.04339,44.070354
-83.764915,43.250317,537,Meijer Gas Station 213,9517 Birch Run Rd,,Birch Run,MI,48415,9613,SAGINAW,-83.764915,43.250317
-111.90952,33.414875,538,Pride Food Mart,1734 E Apache Blvd,,Tempe,AZ,85281,5958,MARICOPA,-111.90952,33.414875
-81.102478,34.371452,539,Sks Minimart Inc,1121 Kincaid Bridge Rd,,Winnsboro,SC,29180,7115,FAIRFIELD,-81.102478,34.371452
-84.815674,42.553131,540,Meijer Gas Station 194,1085 E Clinton Trl,,Charlotte,MI,48813,7317,EATON,-84.815674,42.553131
-87.909874,33.965958,541,Dollar General 22048,7250 US Highway 43,,Guin,AL,35563,3315,MARION,-87.909874,33.965958
-84.23539,39.195953,542,Meijer Gas Station 157,1084 State Route 28,,Milford,OH,45150,2082,CLERMONT,-84.23539,39.195953
-122.7067,38.443474,543,Arco Ampm ,1010 4th St,,Santa Rosa,CA,95404,4330,SONOMA,-122.7067,38.443474
-117.00143,46.731537,544,Backyard Harvest,403 S Main St,,Moscow,ID,83843,2915,LATAH,-117.00143,46.731537
-82.457115,43.046021,545,Meijer Gas Station 163,4725 24th Ave,,Fort Gratiot,MI,48059,3405,ST CLAIR,-82.457115,43.046021
-76.930946,38.872566,546,Compare Foods,4801 Marlboro Pike,,Capitol Heights,MD,20743,5283,PRINCE GEORGES,-76.930946,38.872566
-73.762917,42.265495,547,Big Lots 1988,300 Fairview Ave,,Hudson,NY,12534,1214,COLUMBIA,-73.762917,42.265495
-81.111717,31.995571,548,Top Stop 1,401 E Montgomery Crossroads,,Savannah,GA,31406,4962,CHATHAM,-81.111717,31.995571
-123.13235,44.051811,549,"Emerald Fruit And Produce, Inc.",2525 W 7th Pl,,Eugene,OR,97402,2688,LANE,-123.13235,44.051811
-77.729523,39.60104,550,ALDI 71075,10447 Sharpsburg Pike,,Hagerstown,MD,21740,1413,WASHINGTON,-77.729523,39.60104
-122.58617,45.388241,551,Kearns Market #1,18505 Webster Rd,,Gladstone,OR,97027,1483,CLACKAMAS,-122.58617,45.388241
-90.302353,32.329063,552,India Bazaar N/A,957 Highway 80 E,,Clinton,MS,39056,5246,HINDS,-90.302353,32.329063
-79.827927,37.814732,553,Clifton Forge Gng,211 E Ridgeway St,,Clifton Forge,VA,24422,1322,ALLEGHANY,-79.827927,37.814732
-86.374901,39.611462,554,Food Center,106 S Indiana St,,Mooresville,IN,46158,1650,MORGAN,-86.374901,39.611462
-86.564323,30.752874,555,Exxon,775 S Main St,,Crestview,FL,32536,4264,OKALOOSA,-86.564323,30.752874
-73.825775,40.686066,556,HCTK Corp - Food Universe,11701 Liberty Ave,,South Richmond Hill,NY,11419,1921,QUEENS,-73.825775,40.686066
-86.261009,43.19128,557,Meijer Gas Station 19,650 W Norton Ave,,Norton Shores,MI,49441,,MUSKEGON,-86.261009,43.19128
-95.922554,36.17733,558,Dollar General 21420,1504 N Yale Ave,,Tulsa,OK,74115,4254,TULSA,-95.922554,36.17733
-75.903717,42.110279,559,Xpress Convenience LLC,41 W State St,,Binghamton,NY,13901,2327,BROOME,-75.903717,42.110279
-86.220352,43.283428,560,Meijer Gas Station 71,1800 Holton Rd,,Muskegon,MI,49445,1532,MUSKEGON,-86.220352,43.283428
-90.192886,32.284664,561,Fast Fill 2,1444 S Gallatin St,,Jackson,MS,39201,6309,HINDS,-90.192886,32.284664
-98.995186,31.729092,562,Brown Express 1,766 W Commerce St,,Brownwood,TX,76801,2105,BROWN,-98.995186,31.729092
-88.436722,38.515625,563,Dollar General 21070,703 Central Street,,Cisne,IL,62823,,WAYNE,-88.436722,38.515625
-83.728699,42.94672,564,Meijer Gas Station 44,2474 W Hill Rd,,Flint,MI,48507,3891,GENESEE,-83.728699,42.94672
-118.08623,34.002506,565,F & M Liquor,8725 Whittier Blvd,,Pico Rivera,CA,90660,2670,LOS ANGELES,-118.08623,34.002506
-82.617081,28.783417,566,Stricklands Convenient Store,5378 S Cherokee Way,,Homosassa,FL,34448,4422,CITRUS,-82.617081,28.783417
-82.722679,28.21714,567,Grand Shell,5523 State Road 54,,New Port Richey,FL,34652,6018,PASCO,-82.722679,28.21714
-85.660019,42.449993,568,Meijer Gas Station 191,1191 M 89,,Plainwell,MI,49080,1135,ALLEGAN,-85.660019,42.449993
-96.630669,32.91737,569,Ck Food Mart,506 N 1st St,,Garland,TX,75040,5702,DALLAS,-96.630669,32.91737
-73.200417,41.184631,570,Titi Groceries,351 Lexington Ave,,Bridgeport,CT,6604,3122,FAIRFIELD,-73.200417,41.184631
-88.120544,41.953697,571,Meijer Gas Station 198,128 S Gary Ave,,Bloomingdale,IL,60108,2243,DU PAGE,-88.120544,41.953697
-80.135773,26.934603,572,ALDI 51,6707 W Indiantown Road,,Jupiter,FL,33458,,PALM BEACH,-80.135773,26.934603
-84.908173,34.377914,573,Valero,924 Highway 140 NW,,Adairsville,GA,30103,2201,BARTOW,-84.908173,34.377914
-84.561714,33.814827,574,Citgo Food Mart,268 Veterans Memorial Hwy SW,,Mableton,GA,30126,2518,COBB,-84.561714,33.814827
-77.577805,43.161366,575,King City Food Market Inc,1275 E Main St,,Rochester,NY,14609,6903,MONROE,-77.577805,43.161366
-98.930542,29.607817,576,Bandera County Produce & Market,9184 Fm 1283,,Lakehills,TX,78063,6219,BANDERA,-98.930542,29.607817
-96.115906,36.133991,577,Cash Saver 595,250 S Highway 97,,Sand Springs,OK,74063,6571,TULSA,-96.115906,36.133991
-89.131638,38.5261,578,Centralia Tobacco & Liquor,135 S Elm St,,Centralia,IL,62801,3518,MARION,-89.131638,38.5261
-73.89653,40.894199,579,L&n Gourmet Deli Llc,6119 Broadway,,Bronx,NY,10471,3136,BRONX,-73.89653,40.894199
-85.531662,42.913006,580,Meijer Gas Station 50,5531 28th St SE,,Grand Rapids,MI,49512,2053,KENT,-85.531662,42.913006
-76.347954,37.038483,581,King Food Mart,969 N King St,,Hampton,VA,23669,2886,HAMPTON,-76.347954,37.038483
-87.44593,37.327477,582,Dollar General 21490,2885 Anton Rd,,Madisonville,KY,42431,7757,HOPKINS,-87.44593,37.327477
-84.624771,42.740425,583,Meijer Gas Station 23,5307 W Saginaw Hwy,,Lansing,MI,48917,1916,EATON,-84.624771,42.740425
-98.284744,26.282627,584,Smart Meat Market 1,3110 E Main Ave,Ste B,Alton,TX,78573,6966,HIDALGO,-98.284744,26.282627
-83.610474,32.859543,585,Chevron Food Mart,815 Shurling Dr,,Macon,GA,31211,1948,BIBB,-83.610474,32.859543
-76.684807,36.588005,586,Whaleyville Food Mart,6500 Whaleyville Blvd,,Suffolk,VA,23438,9733,SUFFOLK,-76.684807,36.588005
-92.744972,35.153339,587,CASEY'S GENERAL STORE 3881,1705 HWY 9B,,MORRILTON,AR,72210,,PULASKI,-92.744972,35.153339
-157.87912,21.334175,588,Kalihi Super Meats,2130 N King St,Ste 11,Honolulu,HI,96819,4595,HONOLULU,-157.87912,21.334175
-90.193123,32.279598,589,Gallatin St. Shell,1775 S Gallatin St,,Jackson,MS,39201,6410,HINDS,-90.193123,32.279598
-82.331635,27.887573,590,Victory Lane,6459 US Highway 301 S,,Riverview,FL,33578,3832,HILLSBOROUGH,-82.331635,27.887573
-85.587257,42.242462,591,Meijer Gas Station 22,5121 S Westnedge Ave,,Portage,MI,49002,450,KALAMAZOO,-85.587257,42.242462
-93.706993,41.629417,592,Tobacco Hut,6535 Douglas Ave,,Urbandale,IA,50322,3333,POLK,-93.706993,41.629417
-121.26994,38.134075,593,Black Diamond Smoke Shop,115 E Pine St,,Lodi,CA,95240,2210,SAN JOAQUIN,-121.26994,38.134075
-94.329933,34.037388,594,Dominguez Brothers LLP - Handi Mart,104 N Lakeside Dr,,De Queen,AR,71832,2639,SEVIER,-94.329933,34.037388
-82.00666,26.568825,595,Dollar General 21318,4423 Chiquita Blvd S,,Cape Coral,FL,33914,,LEE,-82.00666,26.568825
-97.227478,32.707355,596,Allen Wholesale Foods N/A,5904 E Berry St,Ste 220,Fort Worth,TX,76119,1832,TARRANT,-97.227478,32.707355
-122.19395,39.526478,597,Mercado's Meat Market No,560 N Tehama St,,Willows,CA,95988,2533,GLENN,-122.19395,39.526478
-80.738525,35.203922,598,Asian Grocery ,5669 Farm Pond Ln,,Charlotte,NC,28212,3777,MECKLENBURG,-80.738525,35.203922
-70.899086,42.583797,599,New Entry Sustainable Farming Project - Food Hub,733 Cabot St,,Beverly,MA,1915,1027,ESSEX,-70.899086,42.583797
-84.492302,33.752197,600,Discount Food Mart,3208 Martin Luther King Jr Dr SW,,Atlanta,GA,30311,1302,FULTON,-84.492302,33.752197
-80.135704,35.879002,601,Pilot Food Mart,4279 Old Highway 29,,Thomasville,NC,27360,45,DAVIDSON,-80.135704,35.879002
-85.513573,43.689278,602,Meijer Gas Station 203,15375 Waldron Way,,Big Rapids,MI,49307,8723,MECOSTA,-85.513573,43.689278
-81.060059,29.335627,603,Snappy Food Mart,1716 Ocean Shore Blvd,,Ormond Beach,FL,32176,3210,VOLUSIA,-81.060059,29.335627
-75.304733,39.880875,604,Sunoco A Plus 0363270004,401 Lincoln Ave,,Prospect Park,PA,19076,1611,DELAWARE,-75.304733,39.880875
-89.736702,37.196495,605,Delta Mart,117 E State St,,Delta,MO,63744,,CAPE GIRARDEAU,-89.736702,37.196495
-84.740631,42.739983,606,Meijer Gas Station 210,740 E Saginaw Hwy,,Grand Ledge,MI,48837,8411,EATON,-84.740631,42.739983
-74.131035,40.599644,607,Dardania Mini Mart Corp,460 Bradley Ave,,Staten Island,NY,10314,6944,RICHMOND,-74.131035,40.599644
-119.02325,35.376625,608,West Side Liquor,1832 19th St,,Bakersfield,CA,93301,4315,KERN,-119.02325,35.376625
-82.550781,28.892967,609,Sunoco Crystal River,6971 W Gulf to Lake Hwy,,Crystal River,FL,34429,7837,CITRUS,-82.550781,28.892967
-86.503052,30.819258,610,Dollar General 20964,6130 Garden City Rd,,Crestview,FL,32539,5415,OKALOOSA,-86.503052,30.819258
-93.052742,32.544117,611,Durhams Quick Stop,1237 S 3rd St,,Gibsland,LA,71028,4302,BIENVILLE,-93.052742,32.544117
-80.244148,32.980228,612,Parker's #80 80,1000 Linger Longer Dr,,Summerville,SC,29483,9118,DORCHESTER,-80.244148,32.980228
-94.606125,39.104191,613,The Lunch Box,1701 W 9th St,,Kansas City,MO,64101,1111,JACKSON,-94.606125,39.104191
-82.195663,28.383129,614,Circle A Food Mart N/A,15446 14th St,,Dade City,FL,33523,2306,PASCO,-82.195663,28.383129
-81.365974,28.442591,615,Orange Sunoco,8800 S Orange Ave,,Orlando,FL,32824,7909,ORANGE,-81.365974,28.442591
-84.851738,32.538074,616,Family Dollar 12470,7900 Beaver Run Rd,,Midland,GA,31820,4000,MUSCOGEE,-84.851738,32.538074
-87.293098,30.576582,617,Speedmart,1800 S Highway 29,,Cantonment,FL,32533,8693,ESCAMBIA,-87.293098,30.576582
-86.641335,31.85252,618,Purple Cow 321,1007 Fort Dale Rd,,Greenville,AL,36037,3614,BUTLER,-86.641335,31.85252
-87.668419,34.744911,619,Murphy USA 7759,571 West Avalon Ave.,Suite A,Muscle Shoals,AL,35661,,COLBERT,-87.668419,34.744911
-85.6735,40.522434,620,Meijer Gas Station 153,3810 S Western Ave,,Marion,IN,46953,4901,GRANT,-85.6735,40.522434
-122.04544,37.593971,621,Prime Time Nutrition 585,32970 Alvarado Niles Rd,Ste 752,Union City,CA,94587,3194,ALAMEDA,-122.04544,37.593971
-87.083244,45.749176,622,Meijer Gas Station 294,2600 3rd Ave N,,Escanaba,MI,49829,4200,DELTA,-87.083244,45.749176
-117.14912,32.711555,623,Party Time Liquor & Fuels,1606 Market St,,San Diego,CA,92101,7332,SAN DIEGO,-117.14912,32.711555
-122.2017,47.645641,624,ARS 430 430,3828 Lake Washington Blvd NE,,Kirkland,WA,98033,7899,KING,-122.2017,47.645641
-96.367645,30.691998,625,Hwy Express,2300 E Highway 21,,Bryan,TX,77803,2914,BRAZOS,-96.367645,30.691998
-92.289291,34.724522,626,Roosevelt Quick Stop,1423 W Roosevelt Rd,,Little Rock,AR,72206,2082,PULASKI,-92.289291,34.724522
-82.323547,29.651918,627,Union Street Farmers Market,111 E University Ave,,Gainesville,FL,32601,5425,ALACHUA,-82.323547,29.651918
-73.428497,43.848202,628,Montcalm Mini Mart Inc,66 Montcalm St,,Ticonderoga,NY,12883,1352,ESSEX,-73.428497,43.848202
-87.646042,41.913784,629,Moms Enterprise Inc,701 W Willow St,,Chicago,IL,60614,5107,COOK,-87.646042,41.913784
-80.375641,25.627779,630,"Don P Food Group 6906, Inc /Bravo Supermarket",11247 Sw 152nd St,,Miami,FL,33157,1101,MIAMI DADE,-80.375641,25.627779
-112.93691,33.494648,631,Big Az Market  1 1,4127 N 411th Ave,,Tonopah,AZ,85354,6761,MARICOPA,-112.93691,33.494648
-98.383461,34.594387,632,WMS Express 3,134 SE Lee Blvd,,Lawton,OK,73501,2471,COMANCHE,-98.383461,34.594387
-81.813828,26.44479,633,Koreshan Fuel,20260 S Tamiami Trl,,Estero,FL,33928,4118,LEE,-81.813828,26.44479
-98.187134,26.175783,634,Paris Bakery Llc,1513 S Cage Blvd,Ste F-G,Pharr,TX,78577,6341,HIDALGO,-98.187134,26.175783
-108.7517,35.525074,635,Gas Up 106,920 E Highway 66,,Gallup,NM,87301,5593,MCKINLEY,-108.7517,35.525074
-92.60112,32.576092,636,Cranfords Northside,2893 Highway 33,,Ruston,LA,71270,3061,LINCOLN,-92.60112,32.576092
-86.250977,41.760204,637,Michiana Mini Mart,50505 Indiana State Route 933,,South Bend,IN,46637,2052,ST JOSEPH,-86.250977,41.760204
-84.117416,42.998585,638,Meijer Gas Station 113,2527 E M 21,,Corunna,MI,48817,1102,SHIAWASSEE,-84.117416,42.998585
-85.375252,42.930702,639,Meijer Gas Station 205,11853 Fulton St E,,Lowell,MI,49331,8612,KENT,-85.375252,42.930702
-95.042465,34.738052,640,Talihina Gas N Go,54058 US Highway 271,,Talihina,OK,74571,2210,LATIMER,-95.042465,34.738052
-95.620003,30.095407,641,Nicks Food Store,615 W Main St,,Tomball,TX,77375,5500,HARRIS,-95.620003,30.095407
-81.965912,31.261501,642,Om Food Mart NA,14029 Us 301,,Nahunta,GA,31553,,BRANTLEY,-81.965912,31.261501
-84.243782,33.617638,643,DOLLARTREE 8338,2800 E Atlanta Rd,,Ellenwood,GA,30294,2780,DEKALB,-84.243782,33.617638
-90.838799,41.832458,644,Wheatland Grocery,112 E Washington St,,Wheatland,IA,52777,9727,CLINTON,-90.838799,41.832458
-87.718422,41.641232,645,Crestwood Mart Inc.,13830 S Pulaski Rd,,Crestwood,IL,60418,3100,COOK,-87.718422,41.641232
-85.627518,42.910549,646,Meijer Gas Station 311,2900 Kalamazoo Ave SE,,Grand Rapids,MI,49508,1435,KENT,-85.627518,42.910549
-122.30347,47.369316,647,Midway 76,25915 Pacific Hwy S,,Des Moines,WA,98198,9021,KING,-122.30347,47.369316
-82.789986,39.985474,648,Meijer Gas Station 212,7930 E Broad St,,Reynoldsburg,OH,43068,8000,FRANKLIN,-82.789986,39.985474
-73.923454,40.686474,649,Green Harmony Market,104 Ralph Ave,,Brooklyn,NY,11221,4003,KINGS,-73.923454,40.686474
-84.645279,37.720608,650,Jay Narsanga Veer Inc - Countryside BP,25 N Camp Dick Rd,,Lancaster,KY,40444,6713,GARRARD,-84.645279,37.720608
-88.915283,35.831959,651,Hays Cash Saver 2,2160 N Central Ave,,Humboldt,TN,38343,1733,GIBSON,-88.915283,35.831959
-82.147804,34.210728,652,Li'l Mart ,1208 Bypass 72 NE,,Greenwood,SC,29649,2205,GREENWOOD,-82.147804,34.210728
-71.495689,41.962467,653,Haris Brothers Inc - Sam's Food Store,948 Eddie Dowling Hwy,,North Smithfield,RI,2896,8209,PROVIDENCE,-71.495689,41.962467
-81.170158,33.944096,654,DOLLARTREE 8339,1029 Old Barnwell Rd,,West Columbia,SC,29170,3414,LEXINGTON,-81.170158,33.944096
-92.384285,30.233391,655,Raceway,2435 N Parkerson Ave,,Crowley,LA,70526,2016,ACADIA,-92.384285,30.233391
-117.92785,33.817959,656,H H Gasoline,1198 W Ball Rd,,Anaheim,CA,92802,1805,ORANGE,-117.92785,33.817959
-85.004669,33.051926,657,Pca Food Store 101 Llc,1200 Hogansville Rd,,Lagrange,GA,30241,1418,TROUP,-85.004669,33.051926
-119.17758,34.187855,658,Panaderia Vanessa #5,1221 Saviers Rd,,Oxnard,CA,93033,1731,VENTURA,-119.17758,34.187855
-122.45801,38.291882,659,Sonoma's Tuesday Night Market,1 The Plz,,Sonoma,CA,95476,6690,SONOMA,-122.45801,38.291882
-84.636452,33.807861,660,Chevron Food Mart,2920 Veterans Memorial Hwy SW,,Austell,GA,30168,4026,COBB,-84.636452,33.807861
